video_id,frame_idx,phase,augment
case_1325,3999,7,False
case_1325,4116,7,False
case_1325,4232,7,False
case_1331,3886,7,False
case_1331,4028,7,False
case_1331,4170,7,False
case_1333,58,7,False
case_1333,924,7,False
case_1333,1030,7,False
case_1338,504,7,False
case_1338,632,7,False
case_1347,1605,7,False
case_1347,2473,7,False
case_1353,3053,7,False
case_1353,3194,7,False
case_1353,3334,7,False
case_1353,3475,7,False
case_1353,3616,7,False
case_1353,3757,7,False
case_1353,3897,7,False
case_1353,4038,7,False
case_1353,4179,7,False
case_1353,4320,7,False
case_1353,4461,7,False
case_1353,4601,7,False
case_1353,4742,7,False
case_1353,4883,7,False
case_1353,5024,7,False
case_1353,5164,7,False
case_1353,5305,7,False
case_1353,5446,7,False
case_1353,5587,7,False
case_1353,5727,7,False
case_1353,5868,7,False
case_1353,10895,7,False
case_1353,11031,7,False
case_1353,11167,7,False
case_1353,11302,7,False
case_1353,11438,7,False
case_1353,11574,7,False
case_1353,11709,7,False
case_1353,11845,7,False
case_1353,11981,7,False
case_1353,12116,7,False
case_1353,12252,7,False
case_1353,12388,7,False
case_1353,12523,7,False
case_1353,12659,7,False
case_1353,12795,7,False
case_1353,12930,7,False
case_1353,13066,7,False
case_1353,13202,7,False
case_1353,13337,7,False
case_1353,13473,7,False
case_1353,13609,7,False
case_1359,63,7,False
case_1359,186,7,False
case_1359,309,7,False
case_1359,817,7,False
case_1359,959,7,False
case_1362,2324,7,False
case_1362,5806,7,False
case_1362,5949,7,False
case_1362,6092,7,False
case_1362,6235,7,False
case_1362,6378,7,False
case_1362,6520,7,False
case_1362,6663,7,False
case_1362,6806,7,False
case_1362,6949,7,False
case_1362,11460,7,False
case_1362,11616,7,False
case_1363,72,7,False
case_1363,213,7,False
case_1363,355,7,False
case_1363,496,7,False
case_1363,637,7,False
case_1364,254,7,False
case_1364,861,7,False
case_1364,1009,7,False
case_1364,1157,7,False
case_1371,652,7,False
case_1371,1121,7,False
case_1371,1265,7,False
case_1371,1408,7,False
case_1373,3431,7,False
case_1373,3543,7,False
case_1373,6440,7,False
case_1376,712,7,False
case_1376,1366,7,False
case_1376,1489,7,False
case_1376,1612,7,False
case_1380,73,7,False
case_1380,215,7,False
case_1380,1650,7,False
case_1380,1768,7,False
case_1383,908,7,False
case_1383,1026,7,False
case_1384,689,7,False
case_1384,802,7,False
case_1384,1750,7,False
case_1384,1865,7,False
case_1387,699,7,False
case_1387,836,7,False
case_1387,973,7,False
case_1387,1110,7,False
case_1387,1247,7,False
case_1387,1385,7,False
case_1387,1522,7,False
case_1387,1659,7,False
case_1387,1796,7,False
case_1387,1933,7,False
case_1387,3483,7,False
case_1387,3636,7,False
case_1387,3788,7,False
case_1398,524,7,False
case_1398,833,7,False
case_1401,58,7,False
case_1401,172,7,False
case_1401,634,7,False
case_1401,760,7,False
case_1401,886,7,False
case_1401,1012,7,False
case_1401,1138,7,False
case_1414,902,7,False
case_1414,1053,7,False
case_1414,1204,7,False
case_1414,1355,7,False
case_1414,2638,7,False
case_1414,2766,7,False
case_1414,2894,7,False
case_1414,3022,7,False
case_1414,3150,7,False
case_1419,988,7,False
case_1419,1904,7,False
case_1422,2849,7,False
case_1427,310,7,False
case_1427,439,7,False
case_1427,567,7,False
case_1427,1914,7,False
case_1440,2664,7,False
case_1459,1155,7,False
case_1459,1570,7,False
case_1459,1718,7,False
case_1459,1866,7,False
case_1459,2014,7,False
case_1461,1121,7,False
case_1461,1269,7,False
case_1461,1418,7,False
case_1461,1566,7,False
case_1472,2101,7,False
case_1475,56,7,False
case_1475,165,7,False
case_1484,42,7,False
case_1484,869,7,False
case_1484,991,7,False
case_1484,1114,7,False
case_1484,1236,7,False
case_1502,2650,7,False
case_1502,3763,7,False
case_1504,331,7,False
case_1504,810,7,False
case_1504,944,7,False
case_1506,536,7,False
case_1506,689,7,False
case_1506,842,7,False
case_1510,8284,7,False
case_1510,8409,7,False
case_1510,8534,7,False
case_1510,8659,7,False
case_1510,8784,7,False
case_1516,280,7,False
case_1516,410,7,False
case_1516,1806,7,False
case_1516,1910,7,False
case_1519,4606,7,False
case_1519,4752,7,False
case_1519,4898,7,False
case_1519,5044,7,False
case_1519,5190,7,False
case_1519,5336,7,False
case_1519,5482,7,False
case_1519,5628,7,False
case_1519,24885,7,False
case_1519,25020,7,False
case_1519,25155,7,False
case_1519,25290,7,False
case_1519,25425,7,False
case_1522,581,7,False
case_1522,700,7,False
case_1543,297,7,False
case_1543,401,7,False
case_1543,1013,7,False
case_1554,700,7,False
case_1555,1077,7,False
case_1555,4653,7,False
case_1582,194,7,False
case_1582,13912,7,False
case_1582,14018,7,False
case_1584,60,7,False
case_1584,503,7,False
case_1596,484,7,False
case_1596,604,7,False
case_1596,724,7,False
case_1596,1362,7,False
case_1596,1484,7,False
case_1596,1606,7,False
case_1603,2926,7,False
case_1603,3215,7,False
case_1603,3327,7,False
case_1605,3417,7,False
case_1605,3533,7,False
case_1615,72,7,False
case_1615,212,7,False
case_1615,609,7,False
case_1615,743,7,False
case_1615,876,7,False
case_1617,411,7,False
case_1617,544,7,False
case_1617,678,7,False
case_1617,811,7,False
case_1617,944,7,False
case_1620,404,7,False
case_1620,534,7,False
case_1620,664,7,False
case_1620,2278,7,False
case_1620,2430,7,False
case_1620,2582,7,False
case_1620,2734,7,False
case_1624,745,7,False
case_1624,881,7,False
case_1624,1017,7,False
case_1624,1152,7,False
case_1624,1288,7,False
case_1624,1952,7,False
case_1624,2093,7,False
case_1624,2234,7,False
case_1632,638,7,False
case_1632,794,7,False
case_1634,684,7,False
case_1636,54,7,False
case_1636,159,7,False
case_1636,1590,7,False
case_1636,1719,7,False
case_1636,1849,7,False
case_1636,1978,7,False
case_1636,2107,7,False
case_1637,2830,7,False
case_1637,2970,7,False
case_1637,3110,7,False
case_1637,3250,7,False
case_1637,4170,7,False
case_1637,4302,7,False
case_1637,4434,7,False
case_1637,4566,7,False
case_1637,4698,7,False
case_1637,4830,7,False
case_1637,4962,7,False
case_1637,5094,7,False
case_1640,283,7,False
case_1640,421,7,False
case_1640,559,7,False
case_1640,1115,7,False
case_1640,1263,7,False
case_1640,9712,7,False
case_1654,85,7,False
case_1654,251,7,False
case_1654,1340,7,False
case_1654,1495,7,False
case_1668,6685,7,False
case_1668,6831,7,False
case_1668,6977,7,False
case_1668,7124,7,False
case_1668,7270,7,False
case_1668,7416,7,False
case_1684,1619,7,False
case_1684,1992,7,False
case_1694,728,7,False
case_1694,862,7,False
case_1694,995,7,False
case_1696,222,7,False
case_1696,1122,7,False
case_1696,1258,7,False
case_1700,2537,7,False
case_1700,2866,7,False
case_1711,2345,7,False
case_1711,2468,7,False
case_1711,2590,7,False
case_1711,2713,7,False
case_1711,3425,7,False
case_1711,3578,7,False
case_1711,3731,7,False
case_1718,65,7,False
case_1718,192,7,False
case_1721,69,7,False
case_1721,205,7,False
case_1723,202,7,False
case_1723,840,7,False
case_1723,980,7,False
case_1723,1120,7,False
case_1733,79,7,False
case_1733,2432,7,False
case_1733,2560,7,False
case_1733,2688,7,False
case_1741,72,7,False
case_1741,213,7,False
case_1741,974,7,False
case_1741,1096,7,False
case_1741,1218,7,False
case_1741,9969,7,False
case_1741,10110,7,False
case_1741,10250,7,False
case_1741,10849,7,False
case_1741,11013,7,False
case_1742,3540,7,False
case_1749,3717,7,False
case_1749,3833,7,False
case_1749,3949,7,False
case_1749,5410,7,False
case_1749,5550,7,False
case_1749,5690,7,False
case_1749,5830,7,False
case_1749,5970,7,False
case_1749,6110,7,False
case_1749,6250,7,False
case_1749,6390,7,False
case_1750,269,7,False
case_1750,978,7,False
case_1750,1146,7,False
case_1768,65,7,False
case_1768,4908,7,False
case_1776,1501,7,False
case_1776,1643,7,False
case_1776,1785,7,False
case_1776,1926,7,False
case_1776,2068,7,False
case_1776,2210,7,False
case_1776,2352,7,False
case_1776,2493,7,False
case_1776,2635,7,False
case_1776,2777,7,False
case_1776,4871,7,False
case_1776,5008,7,False
case_1776,5145,7,False
case_1776,5281,7,False
case_1776,5418,7,False
case_1780,281,7,False
case_1780,419,7,False
case_1780,557,7,False
case_1782,791,7,False
case_1782,928,7,False
case_1782,1066,7,False
case_1782,1203,7,False
case_1782,2656,7,False
case_1782,2790,7,False
case_1782,2924,7,False
case_1782,3058,7,False
case_1782,3191,7,False
case_1782,3325,7,False
case_1782,3459,7,False
case_1782,3593,7,False
case_1791,175,7,False
case_1791,659,7,False
case_1803,1598,7,False
case_1803,3779,7,False
case_1803,3929,7,False
case_1803,4080,7,False
case_1803,4230,7,False
case_1803,7496,7,False
case_1803,7642,7,False
case_1830,70,7,False
case_1830,207,7,False
case_1830,344,7,False
case_1830,3340,7,False
case_1830,3490,7,False
case_1830,3640,7,False
case_1830,6442,7,False
case_1830,6590,7,False
case_1830,6739,7,False
case_1830,6887,7,False
case_1830,7036,7,False
case_1830,7184,7,False
case_1831,6549,7,False
case_1831,6668,7,False
case_1831,6786,7,False
case_1831,16138,7,False
case_1831,16303,7,False
case_1836,611,7,False
case_1836,742,7,False
case_1836,874,7,False
case_1836,1005,7,False
case_1840,344,7,False
case_1844,388,7,False
case_1844,526,7,False
case_1844,3430,7,False
case_1844,3543,7,False
case_1845,781,7,False
case_1845,939,7,False
case_1845,1632,7,False
case_1845,1742,7,False
case_1857,1050,7,False
case_1857,1523,7,False
case_1857,1662,7,False
case_1857,1800,7,False
case_1860,608,7,False
case_1860,741,7,False
case_1860,1261,7,False
case_1860,1407,7,False
case_1860,4676,7,False
case_1860,4808,7,False
case_1860,4940,7,False
case_1860,8522,7,False
case_1860,8654,7,False
case_1860,8787,7,False
case_1860,8919,7,False
case_1860,11652,7,False
case_1860,11788,7,False
case_1860,11924,7,False
case_1860,12060,7,False
case_1860,12196,7,False
case_1860,12333,7,False
case_1860,12469,7,False
case_1860,12605,7,False
case_1860,12741,7,False
case_1860,12877,7,False
case_1870,866,7,False
case_1870,3415,7,False
case_1870,3540,7,False
case_1870,3664,7,False
case_1870,3789,7,False
case_1870,4948,7,False
case_1870,5090,7,False
case_1872,2255,7,False
case_1872,2374,7,False
case_1872,2493,7,False
case_1872,2908,7,False
case_1872,3053,7,False
case_1872,3199,7,False
case_1872,3344,7,False
case_1872,3489,7,False
case_1872,3634,7,False
case_1872,3779,7,False
case_1872,3925,7,False
case_1872,4070,7,False
case_1873,152,7,False
case_1873,1363,7,False
case_1873,1498,7,False
case_1873,1633,7,False
case_1873,1768,7,False
case_1886,4847,7,False
case_1886,4986,7,False
case_1886,5124,7,False
case_1886,5263,7,False
case_1886,5535,7,False
case_1886,5677,7,False
case_1886,5820,7,False
case_1886,5962,7,False
case_1886,6105,7,False
case_1886,6247,7,False
case_1894,5964,7,False
case_1894,6106,7,False
case_1894,6248,7,False
case_1894,6391,7,False
case_1894,6533,7,False
case_1894,6675,7,False
case_1896,67,7,False
case_1896,197,7,False
case_1896,328,7,False
case_1896,458,7,False
case_1896,589,7,False
case_1896,719,7,False
case_1896,3902,7,False
case_1896,4033,7,False
case_1896,4163,7,False
case_1899,1117,7,False
case_1899,1221,7,False
case_1903,1084,7,False
case_1903,1248,7,False
case_1903,2030,7,False
case_1903,2176,7,False
case_1905,3803,7,False
case_1905,3949,7,False
case_1905,4095,7,False
case_1905,4241,7,False
case_1915,1052,7,False
case_1921,831,7,False
case_1921,1001,7,False
case_1923,471,7,False
case_1923,629,7,False
case_1923,1287,7,False
case_1923,1407,7,False
case_1926,2936,7,False
case_1942,691,7,False
case_1942,1261,7,False
case_1942,1391,7,False
case_1943,317,7,False
case_1944,606,7,False
case_1944,728,7,False
case_1944,1443,7,False
case_1944,1570,7,False
case_1944,1696,7,False
case_1947,1746,7,False
case_1947,1878,7,False
case_1947,2009,7,False
case_1947,2141,7,False
case_1947,2273,7,False
case_1947,2404,7,False
case_1947,2536,7,False
case_1947,5525,7,False
case_1947,5662,7,False
case_1947,5799,7,False
case_1947,5936,7,False
case_1947,6073,7,False
case_1947,6210,7,False
case_1947,6347,7,False
case_1950,241,7,False
case_1950,555,7,False
case_1950,660,7,False
case_1952,3784,7,False
case_1952,3921,7,False
case_1952,4057,7,False
case_1952,4194,7,False
case_1952,4597,7,False
case_1952,4724,7,False
case_1952,4851,7,False
case_1952,4978,7,False
case_1952,5105,7,False
case_1952,5232,7,False
case_1967,4240,7,False
case_1967,4382,7,False
case_1967,4524,7,False
case_1967,4666,7,False
case_1967,4808,7,False
case_1967,8675,7,False
case_1967,8815,7,False
case_1967,8954,7,False
case_1967,9094,7,False
case_1967,9233,7,False
case_1967,9372,7,False
case_1967,9512,7,False
case_1967,9651,7,False
case_1967,9791,7,False
case_1967,9930,7,False
case_1967,10070,7,False
case_1967,10209,7,False
case_1967,10349,7,False
case_1967,10488,7,False
case_1967,10628,7,False
case_1967,10767,7,False
case_1967,10906,7,False
case_1967,11046,7,False
case_1967,11185,7,False
case_1967,11325,7,False
case_1968,42,7,False
case_1968,848,7,False
case_1968,988,7,False
case_1968,1128,7,False
case_0012,627,6,False
case_0012,651,6,False
case_0012,675,6,False
case_0012,699,6,False
case_0012,723,6,False
case_0012,747,6,False
case_0012,770,6,False
case_0012,794,6,False
case_0012,818,6,False
case_0012,842,6,False
case_0012,866,6,False
case_0012,890,6,False
case_0012,914,6,False
case_0012,937,6,False
case_0012,961,6,False
case_0012,985,6,False
case_0012,1009,6,False
case_0012,1033,6,False
case_0012,1057,6,False
case_0012,1080,6,False
case_0012,1104,6,False
case_0012,1128,6,False
case_0012,1152,6,False
case_0012,1176,6,False
case_0012,1200,6,False
case_0021,3864,6,False
case_0021,3888,6,False
case_0021,3912,6,False
case_0021,3936,6,False
case_0021,3960,6,False
case_0021,3984,6,False
case_0021,4008,6,False
case_0021,4032,6,False
case_0021,4056,6,False
case_0021,4080,6,False
case_0021,4104,6,False
case_0021,4128,6,False
case_0021,4152,6,False
case_0021,4176,6,False
case_0021,4200,6,False
case_0021,4224,6,False
case_0021,4248,6,False
case_0021,4272,6,False
case_0026,392,6,False
case_0026,414,6,False
case_0026,437,6,False
case_0026,459,6,False
case_0026,481,6,False
case_0026,504,6,False
case_0026,526,6,False
case_0026,549,6,False
case_0026,571,6,False
case_0026,593,6,False
case_0070,13,6,False
case_0070,37,6,False
case_0070,61,6,False
case_0070,85,6,False
case_0070,109,6,False
case_0070,133,6,False
case_0070,157,6,False
case_0070,181,6,False
case_0070,205,6,False
case_0070,229,6,False
case_0070,253,6,False
case_0070,277,6,False
case_0070,301,6,False
case_0070,325,6,False
case_0070,349,6,False
case_0070,373,6,False
case_0070,397,6,False
case_0120,2651,6,False
case_0120,2675,6,False
case_0120,2699,6,False
case_0120,2723,6,False
case_0120,2747,6,False
case_0120,2771,6,False
case_0120,2795,6,False
case_0120,2819,6,False
case_0120,2843,6,False
case_0120,2867,6,False
case_0120,2891,6,False
case_0120,2915,6,False
case_0120,2939,6,False
case_0120,2963,6,False
case_0120,2987,6,False
case_0120,3011,6,False
case_0120,3035,6,False
case_0120,3059,6,False
case_0120,3083,6,False
case_0120,3107,6,False
case_0120,3131,6,False
case_0120,3155,6,False
case_0120,3179,6,False
case_0120,3203,6,False
case_0120,3227,6,False
case_0120,3251,6,False
case_0120,3275,6,False
case_0120,3299,6,False
case_0120,3323,6,False
case_0120,3347,6,False
case_0136,184,6,False
case_0136,208,6,False
case_0136,231,6,False
case_0136,255,6,False
case_0136,278,6,False
case_0136,302,6,False
case_0136,325,6,False
case_0136,349,6,False
case_0136,372,6,False
case_0136,396,6,False
case_0136,420,6,False
case_0136,443,6,False
case_0136,467,6,False
case_0136,490,6,False
case_0136,514,6,False
case_0136,537,6,False
case_0136,561,6,False
case_0136,584,6,False
case_0136,608,6,False
case_0136,631,6,False
case_0136,655,6,False
case_0136,678,6,False
case_0136,702,6,False
case_0136,725,6,False
case_0136,749,6,False
case_0136,772,6,False
case_0136,796,6,False
case_0136,819,6,False
case_0136,843,6,False
case_0136,866,6,False
case_0136,890,6,False
case_0136,914,6,False
case_0136,937,6,False
case_0136,961,6,False
case_0136,984,6,False
case_0136,1008,6,False
case_0136,1031,6,False
case_0136,1055,6,False
case_0136,1078,6,False
case_0136,1102,6,False
case_0136,1125,6,False
case_0136,1149,6,False
case_0152,472,6,False
